record_index,ticker,rule_prediction,rule_confidence,finbert_prediction,finbert_confidence,label,rule_correct,finbert_correct
873,TSLA,HOLD,0.5,UP,0.6429,UP,0,1
874,TSLA,DOWN,0.74,UP,0.5936,DOWN,1,0
875,TSLA,HOLD,0.5,UP,0.4887,UP,0,1
876,TSLA,DOWN,0.74,DOWN,0.5149,DOWN,1,1
877,TSLA,HOLD,0.5,UP,0.6022,DOWN,0,0
878,TSLA,HOLD,0.5,UP,0.4444,UP,0,1
879,TSLA,HOLD,0.5,UP,0.4435,UP,0,1
880,TSLA,HOLD,0.5,UP,0.4445,HOLD,1,0
881,TSLA,HOLD,0.5,UP,0.4432,UP,0,1
882,TSLA,HOLD,0.5,UP,0.5111,UP,0,1
883,TSLA,UP,0.86,UP,0.4837,UP,1,1
884,TSLA,HOLD,0.5,DOWN,0.4549,DOWN,0,1
885,TSLA,HOLD,0.5,DOWN,0.4556,DOWN,0,1
886,TSLA,HOLD,0.5,DOWN,0.4554,DOWN,0,1
887,TSLA,HOLD,0.5,DOWN,0.454,HOLD,1,0
888,TSLA,UP,0.71,UP,0.4706,UP,1,1
889,TSLA,DOWN,0.76,UP,0.5711,UP,0,1
890,TSLA,HOLD,0.5,DOWN,0.3599,UP,0,0
891,TSLA,HOLD,0.5,UP,0.5627,UP,0,1
892,TSLA,HOLD,0.5,UP,0.5631,UP,0,1
893,TSLA,UP,0.78,DOWN,0.5379,DOWN,0,1
894,TSLA,HOLD,0.5,DOWN,0.4947,DOWN,0,1
895,TSLA,HOLD,0.5,DOWN,0.5353,DOWN,0,1
896,TSLA,HOLD,0.5,DOWN,0.5365,UP,0,0
897,TSLA,HOLD,0.5,DOWN,0.5369,DOWN,0,1
898,TSLA,UP,0.71,UP,0.4056,HOLD,0,0
899,TSLA,UP,0.71,UP,0.4057,DOWN,0,0
900,TSLA,UP,0.74,UP,0.5769,UP,1,1
901,TSLA,HOLD,0.5,UP,0.5258,HOLD,1,0
902,TSLA,HOLD,0.5,UP,0.5245,DOWN,0,0
903,TSLA,HOLD,0.5,UP,0.525,DOWN,0,0
904,TSLA,HOLD,0.5,UP,0.5253,UP,0,1
905,TSLA,DOWN,0.74,DOWN,0.6873,DOWN,1,1
906,TSLA,DOWN,0.76,DOWN,0.6872,DOWN,1,1
907,TSLA,DOWN,0.76,DOWN,0.6871,DOWN,1,1
908,TSLA,HOLD,0.5,UP,0.6033,DOWN,0,0
909,TSLA,HOLD,0.5,DOWN,0.4858,UP,0,0
910,TSLA,HOLD,0.5,DOWN,0.4857,DOWN,0,1
911,TSLA,DOWN,0.79,UP,0.4711,DOWN,1,0
912,TSLA,UP,0.71,UP,0.5423,DOWN,0,0
913,TSLA,HOLD,0.5,UP,0.4306,DOWN,0,0
914,TSLA,DOWN,0.79,UP,0.5665,DOWN,1,0
915,TSLA,UP,0.78,UP,0.529,DOWN,0,0
916,TSLA,UP,0.79,UP,0.5784,UP,1,1
917,TSLA,UP,0.76,UP,0.5777,UP,1,1
918,TSLA,DOWN,0.74,UP,0.5854,UP,0,1
919,TSLA,HOLD,0.5,DOWN,0.526,DOWN,0,1
920,TSLA,UP,0.76,UP,0.4758,UP,1,1
921,TSLA,UP,0.79,UP,0.3602,HOLD,0,0
922,TSLA,UP,0.81,UP,0.5573,UP,1,1
923,TSLA,UP,0.81,UP,0.5549,HOLD,0,0
924,TSLA,HOLD,0.5,UP,0.5549,HOLD,1,0
925,TSLA,HOLD,0.5,UP,0.5552,DOWN,0,0
926,TSLA,DOWN,0.71,UP,0.6109,UP,0,1
927,TSLA,DOWN,0.74,UP,0.4497,DOWN,1,0
928,TSLA,HOLD,0.5,DOWN,0.5099,HOLD,1,0
929,TSLA,HOLD,0.5,DOWN,0.5093,DOWN,0,1
930,TSLA,UP,0.77,UP,0.5771,UP,1,1
931,TSLA,UP,0.82,UP,0.6137,DOWN,0,0
932,TSLA,UP,0.79,UP,0.6079,UP,1,1
933,TSLA,UP,0.79,UP,0.6084,UP,1,1
934,TSLA,UP,0.79,UP,0.6097,DOWN,0,0
935,TSLA,UP,0.82,UP,0.6119,DOWN,0,0
936,TSLA,UP,0.74,UP,0.4562,HOLD,0,0
937,TSLA,DOWN,0.76,DOWN,0.4463,DOWN,1,1
938,TSLA,DOWN,0.76,DOWN,0.4452,DOWN,1,1
939,TSLA,HOLD,0.5,DOWN,0.4539,DOWN,0,1
940,TSLA,DOWN,0.76,UP,0.5045,UP,0,1
941,TSLA,UP,0.71,HOLD,0.3579,DOWN,0,0
942,TSLA,HOLD,0.5,UP,0.4428,DOWN,0,0
943,TSLA,HOLD,0.5,UP,0.6455,UP,0,1
944,TSLA,HOLD,0.5,UP,0.6428,UP,0,1
945,TSLA,HOLD,0.5,DOWN,0.4753,UP,0,0
946,TSLA,HOLD,0.5,DOWN,0.4128,DOWN,0,1
947,TSLA,HOLD,0.5,UP,0.4293,UP,0,1
948,TSLA,DOWN,0.71,UP,0.4976,HOLD,0,0
949,TSLA,HOLD,0.5,UP,0.4435,HOLD,1,0
950,TSLA,HOLD,0.5,UP,0.4439,HOLD,1,0
951,TSLA,HOLD,0.5,DOWN,0.4258,UP,0,0
952,TSLA,DOWN,0.71,UP,0.4063,HOLD,0,0
953,TSLA,HOLD,0.5,UP,0.6223,DOWN,0,0
954,TSLA,HOLD,0.5,UP,0.4658,DOWN,0,0
955,TSLA,HOLD,0.5,UP,0.6056,UP,0,1
956,TSLA,HOLD,0.5,HOLD,0.4482,HOLD,1,1
957,TSLA,DOWN,0.78,UP,0.5387,DOWN,1,0
958,TSLA,DOWN,0.78,UP,0.5409,DOWN,1,0
959,TSLA,UP,0.74,UP,0.3799,DOWN,0,0
960,TSLA,UP,0.71,UP,0.428,HOLD,0,0
961,TSLA,HOLD,0.5,DOWN,0.4896,UP,0,0
962,TSLA,DOWN,0.79,UP,0.4443,DOWN,1,0
963,TSLA,DOWN,0.79,UP,0.4455,DOWN,1,0
964,TSLA,HOLD,0.5,UP,0.6289,UP,0,1
965,TSLA,UP,0.71,UP,0.5601,DOWN,0,0
966,TSLA,HOLD,0.5,UP,0.6393,UP,0,1
967,TSLA,HOLD,0.5,UP,0.635,UP,0,1
968,TSLA,HOLD,0.5,UP,0.4587,UP,0,1
969,TSLA,UP,0.83,UP,0.4404,UP,1,1
970,TSLA,DOWN,0.79,DOWN,0.5115,HOLD,0,0
971,TSLA,DOWN,0.76,UP,0.6341,UP,0,1
972,TSLA,UP,0.81,DOWN,0.4603,HOLD,0,0
973,TSLA,UP,0.76,UP,0.4461,DOWN,0,0
974,TSLA,HOLD,0.5,UP,0.6143,UP,0,1
975,TSLA,UP,0.76,UP,0.5704,UP,1,1
976,TSLA,UP,0.84,UP,0.5725,UP,1,1
977,TSLA,UP,0.79,UP,0.6456,UP,1,1
978,TSLA,UP,0.79,UP,0.6454,DOWN,0,0
979,TSLA,HOLD,0.5,UP,0.4687,HOLD,1,0
980,TSLA,HOLD,0.5,UP,0.4739,UP,0,1
981,TSLA,HOLD,0.5,UP,0.5602,UP,0,1
982,TSLA,HOLD,0.5,UP,0.562,DOWN,0,0
983,TSLA,HOLD,0.5,UP,0.561,UP,0,1
984,TSLA,UP,0.79,UP,0.5426,HOLD,0,0
985,TSLA,UP,0.82,UP,0.5531,UP,1,1
986,TSLA,DOWN,0.71,DOWN,0.7119,DOWN,1,1
987,TSLA,DOWN,0.74,DOWN,0.7119,DOWN,1,1
988,TSLA,DOWN,0.74,DOWN,0.7118,DOWN,1,1
989,TSLA,HOLD,0.5,UP,0.4433,DOWN,0,0
990,TSLA,UP,0.71,UP,0.6932,UP,1,1
991,TSLA,HOLD,0.5,UP,0.5952,HOLD,1,0
992,TSLA,HOLD,0.5,UP,0.5914,UP,0,1
993,TSLA,HOLD,0.5,UP,0.5909,HOLD,1,0
994,TSLA,HOLD,0.5,UP,0.5449,DOWN,0,0
995,TSLA,HOLD,0.5,DOWN,0.4887,DOWN,0,1
996,TSLA,HOLD,0.5,DOWN,0.5184,UP,0,0
997,TSLA,HOLD,0.5,UP,0.5393,UP,0,1
998,TSLA,HOLD,0.5,UP,0.5336,UP,0,1
999,TSLA,HOLD,0.5,UP,0.4767,DOWN,0,0
1000,TSLA,HOLD,0.5,UP,0.477,UP,0,1
1001,TSLA,UP,0.81,UP,0.516,DOWN,0,0
1002,TSLA,DOWN,0.71,UP,0.6363,UP,0,1
1003,TSLA,DOWN,0.74,UP,0.6325,DOWN,1,0
1004,TSLA,DOWN,0.79,UP,0.632,UP,0,1
1005,TSLA,DOWN,0.74,UP,0.4388,UP,0,1
1006,TSLA,UP,0.79,UP,0.3766,DOWN,0,0
1007,TSLA,HOLD,0.5,DOWN,0.491,DOWN,0,1
1008,TSLA,DOWN,0.81,DOWN,0.5337,HOLD,0,0
1009,TSLA,DOWN,0.78,UP,0.5319,DOWN,1,0
1010,TSLA,UP,0.79,UP,0.4866,HOLD,0,0
1011,TSLA,UP,0.75,UP,0.4385,HOLD,0,0
1012,TSLA,UP,0.75,UP,0.4392,UP,1,1
1013,TSLA,HOLD,0.5,DOWN,0.4274,DOWN,0,1
1014,TSLA,HOLD,0.5,DOWN,0.4261,HOLD,1,0
1015,TSLA,HOLD,0.5,UP,0.4698,DOWN,0,0
1016,TSLA,UP,0.77,UP,0.4758,DOWN,0,0
1017,TSLA,DOWN,0.76,UP,0.5175,HOLD,0,0
1018,TSLA,HOLD,0.5,UP,0.5199,DOWN,0,0
1019,TSLA,HOLD,0.5,UP,0.3835,DOWN,0,0
1020,TSLA,HOLD,0.5,DOWN,0.5518,HOLD,1,0
1021,TSLA,DOWN,0.79,UP,0.4668,DOWN,1,0
1022,TSLA,UP,0.79,UP,0.4517,HOLD,0,0
1023,TSLA,UP,0.76,UP,0.4496,DOWN,0,0
1024,TSLA,HOLD,0.5,DOWN,0.5614,DOWN,0,1
1025,TSLA,UP,0.74,DOWN,0.4085,HOLD,0,0
1026,TSLA,HOLD,0.5,UP,0.5553,UP,0,1
1027,TSLA,HOLD,0.5,UP,0.6084,HOLD,1,0
1028,TSLA,UP,0.71,DOWN,0.5535,DOWN,0,1
1029,TSLA,HOLD,0.5,DOWN,0.4484,UP,0,0
1030,TSLA,HOLD,0.5,UP,0.748,DOWN,0,0
1031,TSLA,DOWN,0.74,DOWN,0.518,DOWN,1,1
1032,TSLA,DOWN,0.79,DOWN,0.5183,UP,0,0
1033,TSLA,HOLD,0.5,UP,0.6273,UP,0,1
1034,TSLA,DOWN,0.74,UP,0.6624,UP,0,1
1035,TSLA,DOWN,0.76,UP,0.6134,UP,0,1
1036,TSLA,DOWN,0.71,UP,0.4773,DOWN,1,0
1037,TSLA,UP,0.79,UP,0.4082,DOWN,0,0
1038,TSLA,UP,0.71,UP,0.406,UP,1,1
1039,TSLA,UP,0.76,UP,0.4063,UP,1,1
1040,TSLA,HOLD,0.5,DOWN,0.4971,HOLD,1,0
1041,TSLA,UP,0.76,DOWN,0.4455,DOWN,0,1
1042,TSLA,UP,0.76,UP,0.4803,UP,1,1
1043,TSLA,UP,0.81,UP,0.6628,UP,1,1
1044,TSLA,UP,0.76,DOWN,0.4353,DOWN,0,1
1045,TSLA,DOWN,0.79,UP,0.5504,UP,0,1
1046,TSLA,HOLD,0.5,UP,0.4352,HOLD,1,0
1047,TSLA,HOLD,0.5,UP,0.6797,UP,0,1
1048,TSLA,HOLD,0.5,UP,0.498,HOLD,1,0
1049,TSLA,HOLD,0.5,UP,0.4972,HOLD,1,0
1050,TSLA,HOLD,0.5,DOWN,0.4763,DOWN,0,1
1051,TSLA,HOLD,0.5,DOWN,0.4748,DOWN,0,1
1052,TSLA,UP,0.71,UP,0.5496,DOWN,0,0
1053,TSLA,UP,0.71,UP,0.5496,UP,1,1
1054,TSLA,DOWN,0.82,DOWN,0.4752,DOWN,1,1
1055,TSLA,UP,0.71,UP,0.4907,UP,1,1
1056,TSLA,UP,0.73,UP,0.4427,HOLD,0,0
1057,TSLA,DOWN,0.76,DOWN,0.5495,DOWN,1,1
1058,TSLA,DOWN,0.76,DOWN,0.5488,DOWN,1,1
1059,TSLA,HOLD,0.5,UP,0.4924,UP,0,1
1060,TSLA,HOLD,0.5,UP,0.4897,UP,0,1
1061,TSLA,UP,0.74,UP,0.6034,DOWN,0,0
1062,TSLA,HOLD,0.5,UP,0.5161,UP,0,1
1063,TSLA,HOLD,0.5,UP,0.5191,DOWN,0,0
1064,TSLA,HOLD,0.5,UP,0.5179,DOWN,0,0
1065,TSLA,HOLD,0.5,DOWN,0.4322,UP,0,0
1066,TSLA,HOLD,0.5,DOWN,0.4095,UP,0,0
1067,TSLA,HOLD,0.5,UP,0.4531,UP,0,1
1068,TSLA,HOLD,0.5,UP,0.4462,DOWN,0,0
1069,TSLA,UP,0.76,UP,0.5387,HOLD,0,0
1070,TSLA,UP,0.84,DOWN,0.5189,DOWN,0,1
1071,TSLA,DOWN,0.76,UP,0.5309,UP,0,1
1072,TSLA,DOWN,0.79,UP,0.5242,UP,0,1
1073,TSLA,DOWN,0.76,UP,0.5313,DOWN,1,0
1074,TSLA,HOLD,0.5,DOWN,0.4617,UP,0,0
1075,TSLA,HOLD,0.5,DOWN,0.4634,UP,0,0
1076,TSLA,DOWN,0.74,DOWN,0.6741,DOWN,1,1
1077,TSLA,HOLD,0.5,DOWN,0.5337,UP,0,0
1078,TSLA,HOLD,0.5,UP,0.4031,DOWN,0,0
1079,TSLA,UP,0.84,DOWN,0.4536,DOWN,0,1
1080,TSLA,UP,0.82,DOWN,0.4486,DOWN,0,1
1081,TSLA,HOLD,0.5,UP,0.4236,DOWN,0,0
1082,TSLA,HOLD,0.5,DOWN,0.4093,DOWN,0,1
1083,TSLA,UP,0.76,DOWN,0.4945,DOWN,0,1
1084,TSLA,UP,0.71,UP,0.4564,DOWN,0,0
1085,TSLA,DOWN,0.76,UP,0.7408,UP,0,1
1086,TSLA,UP,0.74,DOWN,0.4744,UP,1,0
1087,TSLA,HOLD,0.5,UP,0.4125,UP,0,1
1088,TSLA,HOLD,0.5,UP,0.5795,DOWN,0,0
1089,TSLA,HOLD,0.5,UP,0.6697,UP,0,1
1090,TSLA,UP,0.79,UP,0.445,DOWN,0,0
1091,TSLA,HOLD,0.5,DOWN,0.4236,DOWN,0,1
1092,TSLA,DOWN,0.76,UP,0.4886,HOLD,0,0
1093,TSLA,DOWN,0.74,UP,0.5133,UP,0,1
1094,TSLA,HOLD,0.5,UP,0.5382,UP,0,1
1095,TSLA,DOWN,0.76,DOWN,0.4722,DOWN,1,1
1096,TSLA,DOWN,0.79,DOWN,0.4732,DOWN,1,1
1097,TSLA,HOLD,0.5,UP,0.5235,DOWN,0,0
1098,TSLA,HOLD,0.5,UP,0.49,DOWN,0,0
1099,TSLA,UP,0.74,UP,0.7439,UP,1,1
1100,TSLA,UP,0.71,UP,0.7425,UP,1,1
1101,TSLA,HOLD,0.5,DOWN,0.6467,DOWN,0,1
1102,TSLA,UP,0.73,UP,0.5045,HOLD,0,0
1103,TSLA,HOLD,0.5,DOWN,0.5127,UP,0,0
1104,TSLA,HOLD,0.5,UP,0.5198,DOWN,0,0
1105,TSLA,UP,0.76,UP,0.4404,UP,1,1
1106,TSLA,UP,0.79,UP,0.4499,DOWN,0,0
1107,TSLA,HOLD,0.5,UP,0.5393,DOWN,0,0
1108,TSLA,DOWN,0.79,DOWN,0.4607,UP,0,0
1109,TSLA,HOLD,0.5,UP,0.3685,DOWN,0,0
1110,TSLA,HOLD,0.5,UP,0.3685,HOLD,1,0
1111,TSLA,UP,0.74,UP,0.4952,UP,1,1
1112,TSLA,UP,0.74,UP,0.594,HOLD,0,0
1113,TSLA,HOLD,0.5,UP,0.426,DOWN,0,0
1114,TSLA,HOLD,0.5,UP,0.4556,DOWN,0,0
1115,TSLA,HOLD,0.5,UP,0.4546,HOLD,1,0
1116,TSLA,HOLD,0.5,UP,0.5234,UP,0,1
1117,TSLA,HOLD,0.5,UP,0.5062,HOLD,1,0
1118,TSLA,DOWN,0.79,DOWN,0.6249,DOWN,1,1
1119,TSLA,DOWN,0.79,UP,0.5249,DOWN,1,0
1120,TSLA,DOWN,0.79,UP,0.4224,UP,0,1
1121,TSLA,HOLD,0.5,UP,0.5749,UP,0,1
1122,TSLA,HOLD,0.5,UP,0.5439,DOWN,0,0
1123,TSLA,UP,0.76,UP,0.551,UP,1,1
1124,TSLA,UP,0.79,UP,0.4837,DOWN,0,0
1125,TSLA,HOLD,0.5,UP,0.4808,DOWN,0,0
1126,TSLA,DOWN,0.74,DOWN,0.4636,UP,0,0
1127,TSLA,UP,0.79,UP,0.5312,HOLD,0,0
1128,TSLA,HOLD,0.5,UP,0.4919,UP,0,1
1129,TSLA,HOLD,0.5,DOWN,0.6333,UP,0,0
1130,TSLA,HOLD,0.5,UP,0.464,UP,0,1
1131,TSLA,HOLD,0.5,UP,0.547,HOLD,1,0
1132,TSLA,HOLD,0.5,UP,0.4627,UP,0,1
1133,TSLA,HOLD,0.5,UP,0.6394,UP,0,1
1134,TSLA,HOLD,0.5,UP,0.6408,UP,0,1
1135,TSLA,UP,0.76,UP,0.632,UP,1,1
1136,TSLA,HOLD,0.5,UP,0.6196,UP,0,1
1137,TSLA,HOLD,0.5,UP,0.4452,UP,0,1
1138,TSLA,UP,0.86,UP,0.5939,HOLD,0,0
1139,TSLA,UP,0.79,UP,0.5255,DOWN,0,0
1140,TSLA,DOWN,0.76,UP,0.5992,UP,0,1
1141,TSLA,HOLD,0.5,UP,0.5437,UP,0,1
1142,TSLA,UP,0.73,UP,0.5128,UP,1,1
1143,TSLA,UP,0.74,UP,0.5149,DOWN,0,0
1144,TSLA,HOLD,0.5,UP,0.45,HOLD,1,0
1145,TSLA,UP,0.81,DOWN,0.4295,DOWN,0,1
1146,TSLA,HOLD,0.5,UP,0.4638,UP,0,1
1147,TSLA,UP,0.74,UP,0.524,DOWN,0,0
1148,TSLA,UP,0.77,DOWN,0.4289,DOWN,0,1
1149,TSLA,UP,0.74,UP,0.6438,UP,1,1
1150,TSLA,UP,0.76,UP,0.4797,HOLD,0,0
1151,TSLA,UP,0.71,UP,0.5416,UP,1,1
1152,TSLA,DOWN,0.78,UP,0.5262,DOWN,1,0
1153,TSLA,HOLD,0.5,UP,0.5602,UP,0,1
1154,TSLA,HOLD,0.5,UP,0.5533,DOWN,0,0
1155,TSLA,HOLD,0.5,DOWN,0.5346,DOWN,0,1
1156,TSLA,DOWN,0.79,UP,0.4682,DOWN,1,0
1157,TSLA,DOWN,0.76,UP,0.5942,UP,0,1
1158,TSLA,HOLD,0.5,DOWN,0.4533,DOWN,0,1
1159,TSLA,HOLD,0.5,UP,0.5284,UP,0,1
1160,TSLA,HOLD,0.5,UP,0.5887,UP,0,1
1161,TSLA,HOLD,0.5,DOWN,0.4991,DOWN,0,1
1162,TSLA,UP,0.74,UP,0.668,UP,1,1
1163,TSLA,HOLD,0.5,DOWN,0.5144,DOWN,0,1
1164,TSLA,HOLD,0.5,UP,0.5148,UP,0,1
1165,TSLA,DOWN,0.71,UP,0.571,UP,0,1
1166,TSLA,DOWN,0.74,UP,0.5696,UP,0,1
1167,TSLA,DOWN,0.74,UP,0.4882,DOWN,1,0
1168,TSLA,HOLD,0.5,HOLD,0.3752,UP,0,0
1169,TSLA,HOLD,0.5,HOLD,0.3746,DOWN,0,0
1170,TSLA,UP,0.74,UP,0.4428,UP,1,1
1171,TSLA,UP,0.79,UP,0.4459,DOWN,0,0
1172,TSLA,HOLD,0.5,DOWN,0.4021,DOWN,0,1
1173,TSLA,UP,0.77,DOWN,0.4468,DOWN,0,1
1174,TSLA,DOWN,0.76,UP,0.5953,HOLD,0,0
1175,TSLA,HOLD,0.5,UP,0.6084,UP,0,1
1176,TSLA,HOLD,0.5,UP,0.6087,DOWN,0,0
1177,TSLA,HOLD,0.5,UP,0.5597,UP,0,1
1178,TSLA,UP,0.79,UP,0.5186,UP,1,1
1179,TSLA,UP,0.79,UP,0.4199,DOWN,0,0
1180,TSLA,DOWN,0.76,UP,0.682,UP,0,1
1181,TSLA,UP,0.76,UP,0.4949,UP,1,1
1182,TSLA,DOWN,0.71,UP,0.6578,UP,0,1
1183,TSLA,HOLD,0.5,UP,0.5439,UP,0,1
1184,TSLA,HOLD,0.5,UP,0.501,HOLD,1,0
1185,TSLA,HOLD,0.5,UP,0.5012,DOWN,0,0
1186,TSLA,UP,0.76,UP,0.6424,HOLD,0,0
1187,TSLA,HOLD,0.5,UP,0.5118,HOLD,1,0
1188,TSLA,HOLD,0.5,UP,0.5682,UP,0,1
1189,TSLA,HOLD,0.5,UP,0.5698,DOWN,0,0
1190,TSLA,HOLD,0.5,UP,0.5668,UP,0,1
1191,TSLA,HOLD,0.5,UP,0.63,UP,0,1
1192,TSLA,HOLD,0.5,UP,0.5212,UP,0,1
1193,TSLA,HOLD,0.5,UP,0.5189,DOWN,0,0
1194,TSLA,UP,0.82,UP,0.5115,UP,1,1
1195,TSLA,UP,0.82,UP,0.5123,HOLD,0,0
1196,TSLA,UP,0.81,UP,0.4847,DOWN,0,0
1197,TSLA,DOWN,0.71,DOWN,0.5154,DOWN,1,1
1198,TSLA,DOWN,0.79,UP,0.5256,DOWN,1,0
1199,TSLA,UP,0.71,DOWN,0.426,UP,1,0
1200,TSLA,HOLD,0.5,UP,0.4901,DOWN,0,0
1201,TSLA,UP,0.76,UP,0.5016,UP,1,1
1202,TSLA,HOLD,0.5,UP,0.5276,DOWN,0,0
1203,TSLA,HOLD,0.5,DOWN,0.5357,DOWN,0,1
1204,TSLA,DOWN,0.76,UP,0.5847,DOWN,1,0
1205,TSLA,HOLD,0.5,DOWN,0.511,UP,0,0
1206,TSLA,HOLD,0.5,UP,0.5224,HOLD,1,0
1207,TSLA,UP,0.71,UP,0.5792,UP,1,1
1208,TSLA,HOLD,0.5,UP,0.4838,HOLD,1,0
1209,TSLA,UP,0.74,DOWN,0.4428,HOLD,0,0
1210,TSLA,UP,0.76,DOWN,0.4439,DOWN,0,1
1211,TSLA,DOWN,0.79,DOWN,0.4279,HOLD,0,0
1212,TSLA,UP,0.75,DOWN,0.4489,DOWN,0,1
1213,TSLA,HOLD,0.5,UP,0.4319,UP,0,1
1214,TSLA,DOWN,0.71,UP,0.4917,UP,0,1
1215,TSLA,HOLD,0.5,DOWN,0.4423,DOWN,0,1
1216,TSLA,HOLD,0.5,DOWN,0.4604,DOWN,0,1
1217,TSLA,UP,0.76,UP,0.4888,DOWN,0,0
1218,TSLA,HOLD,0.5,UP,0.449,DOWN,0,0
1219,TSLA,HOLD,0.5,UP,0.4525,HOLD,1,0
1220,TSLA,HOLD,0.5,DOWN,0.4459,DOWN,0,1
1221,TSLA,UP,0.79,UP,0.6266,UP,1,1
1222,TSLA,UP,0.79,UP,0.6252,UP,1,1
1223,TSLA,HOLD,0.5,UP,0.5996,UP,0,1
1224,TSLA,UP,0.76,UP,0.594,UP,1,1
1225,TSLA,HOLD,0.5,UP,0.5657,UP,0,1
1226,TSLA,UP,0.79,UP,0.3422,DOWN,0,0
1227,TSLA,UP,0.84,UP,0.617,UP,1,1
1228,TSLA,HOLD,0.5,UP,0.5462,DOWN,0,0
1229,TSLA,DOWN,0.74,DOWN,0.4894,UP,0,0
1230,TSLA,DOWN,0.79,UP,0.6158,UP,0,1
1231,TSLA,HOLD,0.5,UP,0.527,UP,0,1
1232,TSLA,HOLD,0.5,DOWN,0.5825,DOWN,0,1
1233,TSLA,DOWN,0.74,DOWN,0.4722,DOWN,1,1
1234,TSLA,UP,0.76,UP,0.5399,UP,1,1
1235,TSLA,DOWN,0.71,DOWN,0.547,DOWN,1,1
1236,TSLA,UP,0.74,DOWN,0.5188,HOLD,0,0
1237,TSLA,UP,0.71,DOWN,0.5198,DOWN,0,1
1238,TSLA,DOWN,0.79,DOWN,0.397,UP,0,0
1239,TSLA,HOLD,0.5,UP,0.6303,UP,0,1
1240,TSLA,HOLD,0.5,DOWN,0.5288,DOWN,0,1
1241,TSLA,HOLD,0.5,UP,0.5162,UP,0,1
1242,TSLA,UP,0.79,UP,0.4107,UP,1,1
1243,TSLA,HOLD,0.5,UP,0.4503,UP,0,1
1244,TSLA,UP,0.79,UP,0.3677,HOLD,0,0
1245,TSLA,HOLD,0.5,UP,0.4351,UP,0,1
1246,TSLA,UP,0.79,UP,0.5686,UP,1,1
1247,TSLA,DOWN,0.74,UP,0.7238,DOWN,1,0
1248,TSLA,HOLD,0.5,UP,0.6734,UP,0,1
1249,TSLA,DOWN,0.71,UP,0.6691,UP,0,1
1250,TSLA,HOLD,0.5,UP,0.5189,UP,0,1
1251,TSLA,HOLD,0.5,UP,0.547,DOWN,0,0
1252,TSLA,HOLD,0.5,DOWN,0.5051,DOWN,0,1
1253,TSLA,HOLD,0.5,DOWN,0.4617,DOWN,0,1
1254,TSLA,UP,0.77,UP,0.5385,UP,1,1
1255,TSLA,UP,0.74,UP,0.4967,UP,1,1
1256,TSLA,UP,0.71,UP,0.3891,DOWN,0,0
1257,TSLA,UP,0.82,DOWN,0.4635,DOWN,0,1
1258,TSLA,UP,0.74,UP,0.5209,DOWN,0,0
1259,TSLA,HOLD,0.5,DOWN,0.4208,DOWN,0,1
1260,TSLA,HOLD,0.5,DOWN,0.4189,DOWN,0,1
1261,TSLA,UP,0.74,UP,0.5142,UP,1,1
1262,TSLA,HOLD,0.5,UP,0.5368,HOLD,1,0
1263,TSLA,UP,0.74,UP,0.4738,DOWN,0,0
1264,TSLA,DOWN,0.81,DOWN,0.4511,HOLD,0,0
1265,TSLA,HOLD,0.5,HOLD,0.3867,HOLD,1,1
1266,TSLA,UP,0.76,UP,0.3623,UP,1,1
1267,TSLA,UP,0.74,UP,0.363,DOWN,0,0
1268,TSLA,UP,0.74,UP,0.3637,UP,1,1
1269,TSLA,UP,0.76,UP,0.363,DOWN,0,0
