record_index,ticker,rule_prediction,rule_confidence,finbert_prediction,finbert_confidence,label,rule_correct,finbert_correct
928,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
929,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
930,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
931,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
932,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
933,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
934,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
935,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
936,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
937,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
938,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
939,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
940,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
941,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
942,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
943,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
944,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
945,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
946,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
947,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
948,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
949,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
950,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
951,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
952,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
953,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
954,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
955,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
956,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
957,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
958,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
959,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
960,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
961,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
962,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
963,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
964,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
965,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
966,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
967,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
968,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
969,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
970,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
971,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
972,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
973,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
974,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
975,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
976,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
977,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
978,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
979,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
980,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
981,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
982,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
983,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
984,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
985,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
986,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
987,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
988,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
989,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
990,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
991,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
992,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
993,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
994,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
995,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
996,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
997,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
998,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
999,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1000,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1001,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1002,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1003,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1004,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1005,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1006,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1007,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1008,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1009,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1010,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1011,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1012,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1013,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1014,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1015,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1016,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1017,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1018,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1019,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1020,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1021,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1022,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1023,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1024,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1025,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1026,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1027,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1028,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1029,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1030,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1031,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1032,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1033,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1034,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1035,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1036,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1037,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1038,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1039,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1040,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1041,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1042,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1043,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1044,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1045,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1046,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1047,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1048,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1049,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1050,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1051,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1052,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1053,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1054,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1055,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1056,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1057,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1058,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1059,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1060,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1061,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1062,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1063,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1064,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1065,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1066,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1067,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1068,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1069,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1070,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1071,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1072,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1073,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1074,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1075,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1076,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1077,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1078,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1079,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1080,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1081,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1082,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1083,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1084,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1085,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1086,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1087,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1088,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1089,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1090,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1091,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1092,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1093,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1094,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1095,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1096,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1097,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1098,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1099,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1100,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1101,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1102,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1103,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1104,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1105,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1106,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1107,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1108,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1109,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1110,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1111,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1112,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1113,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1114,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1115,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1116,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1117,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1118,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1119,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1120,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1121,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1122,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1123,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1124,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1125,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1126,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1127,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1128,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1129,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1130,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1131,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1132,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1133,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1134,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1135,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1136,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1137,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1138,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1139,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1140,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1141,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1142,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1143,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1144,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1145,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1146,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1147,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1148,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1149,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1150,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1151,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1152,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1153,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1154,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1155,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1156,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1157,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1158,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1159,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1160,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1161,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1162,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1163,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1164,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1165,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1166,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1167,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1168,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1169,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1170,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1171,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1172,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1173,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1174,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1175,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1176,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1177,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1178,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1179,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1180,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1181,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1182,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1183,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1184,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1185,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1186,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1187,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1188,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1189,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1190,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1191,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1192,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1193,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1194,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1195,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1196,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1197,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1198,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1199,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1200,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1201,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1202,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1203,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1204,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1205,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1206,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1207,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1208,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1209,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1210,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1211,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1212,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1213,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1214,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1215,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1216,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1217,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1218,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1219,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1220,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1221,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1222,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1223,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1224,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1225,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1226,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1227,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1228,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1229,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1230,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1231,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1232,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1233,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1234,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1235,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1236,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1237,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1238,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1239,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1240,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1241,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1242,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1243,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1244,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1245,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1246,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1247,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1248,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1249,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1250,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1251,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1252,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1253,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1254,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1255,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1256,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1257,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1258,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1259,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1260,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1261,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1262,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1263,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1264,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1265,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1266,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1267,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1268,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1269,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1270,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1271,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1272,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1273,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1274,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1275,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1276,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1277,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1278,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1279,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1280,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1281,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1282,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1283,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1284,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1285,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1286,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1287,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1288,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1289,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1290,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1291,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1292,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1293,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1294,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1295,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1296,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1297,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1298,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1299,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1300,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1301,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1302,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1303,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1304,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1305,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1306,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1307,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1308,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1309,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1310,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1311,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1312,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1313,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1314,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1315,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1316,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1317,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1318,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1319,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1320,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1321,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1322,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1323,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1324,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1325,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1326,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1327,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1328,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1329,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1330,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1331,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1332,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1333,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1334,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1335,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1336,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1337,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1338,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
